ID,Company Name,YearEstablished,Label_Title,Address Line 1,City,State,Postcode,Country,Address_1Line,GeocodeStatus,Confidence,MatchedAddress,Provider,Timestamp,AddrForQuery,Latitude,Longitude,geo.Confidence,geo.MatchedAddress,geo.GeocodeStatus,geo.Provider,geo.Timestamp
JC0398,JTEKT AUTOMOTIVE (MALAYSIA) SDN. BHD.,,JTEKT AUTOMOTIVE (MALAYSIA) SDN. BHD.,"LOT 24, JALAN DELIMA 1/3, SUBANG HI-TECH INDUSTRIAL PARK, BATU TIGA ",SHAH ALAM,SELANGOR,40000,MALAYSIA,"JTEKT AUTOMOTIVE (MALAYSIA) SDN. BHD., LOT 24, JALAN DELIMA 1/3, SUBANG HI-TECH INDUSTRIAL PARK, BATU TIGA , SHAH ALAM, SELANGOR, 40000, MALAYSIA",,,,,,"JTEKT AUTOMOTIVE (MALAYSIA) SDN. BHD., LOT 24, JALAN DELIMA 1/3, SUBANG HI-TECH INDUSTRIAL PARK, BATU TIGA , SHAH ALAM, SELANGOR, 40000, MALAYSIA",,,,,OK,OpenCage,45945.0544
JC0399,JUAMP MALAYSIA SDN. BHD.,2011,JUAMP MALAYSIA SDN. BHD. (est. 2011),"LOT 11, JALAN KUANG BULAN, KEPONG GARDEN INDUSTRIAL AREA",KUALA LUMPUR,KUALA LUMPUR,52100,MALAYSIA,"JUAMP MALAYSIA SDN. BHD., LOT 11, JALAN KUANG BULAN, KEPONG GARDEN INDUSTRIAL AREA, KUALA LUMPUR, KUALA LUMPUR, 52100, MALAYSIA",,,,,,"JUAMP MALAYSIA SDN. BHD., LOT 11, JALAN KUANG BULAN, KEPONG GARDEN INDUSTRIAL AREA, KUALA LUMPUR, KUALA LUMPUR, 52100, MALAYSIA",,,,,OK,OpenCage,45945.05442
JC0400,JUNQ DESIGN SDN. BHD.,,JUNQ DESIGN SDN. BHD.,"LEVEL 32 MENARA ALLIANZ SENTRAL, 203 JALAN TUN SAMBANTHAN",KUALA LUMPUR,KUALA LUMPUR,50470,MALAYSIA,"JUNQ DESIGN SDN. BHD., LEVEL 32 MENARA ALLIANZ SENTRAL, 203 JALAN TUN SAMBANTHAN, KUALA LUMPUR, KUALA LUMPUR, 50470, MALAYSIA",,,,,,"JUNQ DESIGN SDN. BHD., LEVEL 32 MENARA ALLIANZ SENTRAL, 203 JALAN TUN SAMBANTHAN, KUALA LUMPUR, KUALA LUMPUR, 50470, MALAYSIA",,,,,OK,OpenCage,45945.05444
JC0401,JUPITER LOGISTICS (MALAYSIA) SDN. BHD.,,JUPITER LOGISTICS (MALAYSIA) SDN. BHD.,"LOT F1-46, KLAS FORWARDER BUILDING, KUALA LUMPUR INTERNATIONAL AIRPORT",SEPANG,SELANGOR,64000,MALAYSIA,"JUPITER LOGISTICS (MALAYSIA) SDN. BHD., LOT F1-46, KLAS FORWARDER BUILDING, KUALA LUMPUR INTERNATIONAL AIRPORT, SEPANG, SELANGOR, 64000, MALAYSIA",,,,,,"JUPITER LOGISTICS (MALAYSIA) SDN. BHD., LOT F1-46, KLAS FORWARDER BUILDING, KUALA LUMPUR INTERNATIONAL AIRPORT, SEPANG, SELANGOR, 64000, MALAYSIA",,,,,OK,OpenCage,45945.05447
JC0402,JVCKENWOOD ELECTRONICS (M) SDN. BHD.,,JVCKENWOOD ELECTRONICS (M) SDN. BHD.,"8, JALAN PADU, KAWASAN PERINDUSTRIAN TAMPOI",JOHOR BAHRU,JOHOR,80350,MALAYSIA,"JVCKENWOOD ELECTRONICS (M) SDN. BHD., 8, JALAN PADU, KAWASAN PERINDUSTRIAN TAMPOI, JOHOR BAHRU, JOHOR, 80350, MALAYSIA",,,,,,"JVCKENWOOD ELECTRONICS (M) SDN. BHD., 8, JALAN PADU, KAWASAN PERINDUSTRIAN TAMPOI, JOHOR BAHRU, JOHOR, 80350, MALAYSIA",1.5388,103.7012,7,"80350, Malaysia",OK,OpenCage,45945.0545
JC0403,JVCKENWOOD MALAYSIA SDN. BHD.,,JVCKENWOOD MALAYSIA SDN. BHD.,"BLOCK E-33A-3A, 3 TWO SQUARE, N0. 2, JALAN 19/1",PETALING JAYA,SELANGOR,46300,MALAYSIA,"JVCKENWOOD MALAYSIA SDN. BHD., BLOCK E-33A-3A, 3 TWO SQUARE, N0. 2, JALAN 19/1, PETALING JAYA, SELANGOR, 46300, MALAYSIA",,,,,,"JVCKENWOOD MALAYSIA SDN. BHD., BLOCK E-33A-3A, 3 TWO SQUARE, N0. 2, JALAN 19/1, PETALING JAYA, SELANGOR, 46300, MALAYSIA",3.1317,101.6047,7,"46300, Malaysia",OK,OpenCage,45945.05452
JC0404,JX NIPPON OIL & GAS EXPLORATION CORPORATION,,JX NIPPON OIL & GAS EXPLORATION CORPORATION,"LEVEL 15 & 17, MENARA PRESTIGE NO.1 JALAN PINANG",KUALA LUMPUR,KUALA LUMPUR,50450,MALAYSIA,"JX NIPPON OIL & GAS EXPLORATION CORPORATION, LEVEL 15 & 17, MENARA PRESTIGE NO.1 JALAN PINANG, KUALA LUMPUR, KUALA LUMPUR, 50450, MALAYSIA",,,,,,"JX NIPPON OIL & GAS EXPLORATION CORPORATION, LEVEL 15 & 17, MENARA PRESTIGE NO.1 JALAN PINANG, KUALA LUMPUR, KUALA LUMPUR, 50450, MALAYSIA",3.1512,101.7091,7,"50450, Malaysia",OK,OpenCage,45945.05455
JC0405,K LINE LOGISTICS (MALAYSIA) SDN. BHD.,,K LINE LOGISTICS (MALAYSIA) SDN. BHD.,"NO.12, JALAN SUNGAI JELUH 32/192, SEKSYEN 32, NOVELLE KEMUNING INDUSTRIAL PARK",SHAH ALAM,SELANGOR,40460,MALAYSIA,"K LINE LOGISTICS (MALAYSIA) SDN. BHD., NO.12, JALAN SUNGAI JELUH 32/192, SEKSYEN 32, NOVELLE KEMUNING INDUSTRIAL PARK, SHAH ALAM, SELANGOR, 40460, MALAYSIA",,,,,,"K LINE LOGISTICS (MALAYSIA) SDN. BHD., NO.12, JALAN SUNGAI JELUH 32/192, SEKSYEN 32, NOVELLE KEMUNING INDUSTRIAL PARK, SHAH ALAM, SELANGOR, 40460, MALAYSIA",,,,,OK,OpenCage,45945.05458
JC0406,K LINE MARITIME (MALAYSIA) SDN. BHD.,,K LINE MARITIME (MALAYSIA) SDN. BHD.,"LEVEL 15-02 PLAZA MASALAM, NO. 2 JALAN TENGKU AMPUAN ZABEDAH E9/E, SECTION 9",SHAH ALAM,SELANGOR,40100,MALAYSIA,"K LINE MARITIME (MALAYSIA) SDN. BHD., LEVEL 15-02 PLAZA MASALAM, NO. 2 JALAN TENGKU AMPUAN ZABEDAH E9/E, SECTION 9, SHAH ALAM, SELANGOR, 40100, MALAYSIA",,,,,,"K LINE MARITIME (MALAYSIA) SDN. BHD., LEVEL 15-02 PLAZA MASALAM, NO. 2 JALAN TENGKU AMPUAN ZABEDAH E9/E, SECTION 9, SHAH ALAM, SELANGOR, 40100, MALAYSIA",3.0799,101.5334,7,"40100, Malaysia",OK,OpenCage,45945.0546
JC0407,K2 PARTNERS SDN. BHD.,2013,K2 PARTNERS SDN. BHD. (est. 2013),"LEVEL 8, TOWER 8 AVENUE 5, THE HARIZON PHASE 2, BANGSAR SOUTH, NO.8, JALAN KERINCHI",KUALA LUMPUR,KUALA LUMPUR,59200,MALAYSIA,"K2 PARTNERS SDN. BHD., LEVEL 8, TOWER 8 AVENUE 5, THE HARIZON PHASE 2, BANGSAR SOUTH, NO.8, JALAN KERINCHI, KUALA LUMPUR, KUALA LUMPUR, 59200, MALAYSIA",,,,,,"K2 PARTNERS SDN. BHD., LEVEL 8, TOWER 8 AVENUE 5, THE HARIZON PHASE 2, BANGSAR SOUTH, NO.8, JALAN KERINCHI, KUALA LUMPUR, KUALA LUMPUR, 59200, MALAYSIA",,,,,OK,OpenCage,45945.05464
JC0408,KADOKAWA GEMPAK STARZ SDN. BHD.,,KADOKAWA GEMPAK STARZ SDN. BHD.,"17 & 19, JALAN 8/146, BANDAR TASIK SELATAN",KUALA LUMPUR,KUALA LUMPUR,57000,MALAYSIA,"KADOKAWA GEMPAK STARZ SDN. BHD., 17 & 19, JALAN 8/146, BANDAR TASIK SELATAN, KUALA LUMPUR, KUALA LUMPUR, 57000, MALAYSIA",,,,,,"KADOKAWA GEMPAK STARZ SDN. BHD., 17 & 19, JALAN 8/146, BANDAR TASIK SELATAN, KUALA LUMPUR, KUALA LUMPUR, 57000, MALAYSIA",3.1013,101.6915,7,"57000, Malaysia",OK,OpenCage,45945.05467
JC0409,KAGA COMPONENTS (MALAYSIA) SDN.BHD.,,KAGA COMPONENTS (MALAYSIA) SDN.BHD.,"1415, LORONG PERUSAHAAN 1, KAWASAN PERUSAHAAN PERAI",PRAI,PULAU PINANG,13600,MALAYSIA,"KAGA COMPONENTS (MALAYSIA) SDN.BHD., 1415, LORONG PERUSAHAAN 1, KAWASAN PERUSAHAAN PERAI, PRAI, PULAU PINANG, 13600, MALAYSIA",,,,,,"KAGA COMPONENTS (MALAYSIA) SDN.BHD., 1415, LORONG PERUSAHAAN 1, KAWASAN PERUSAHAAN PERAI, PRAI, PULAU PINANG, 13600, MALAYSIA",,,,,OK,OpenCage,45945.05469
JC0410,KAGURA MALAYSIA SDN. BHD.,2017,KAGURA MALAYSIA SDN. BHD. (est. 2017),"LOT P1, UNIT P1-20, LEVEL 4, LOT 10 SHOPPING CENTRE, 50, JALAN SULTAN ISMAIL",KUALA LUMPUR,KUALA LUMPUR,50250,MALAYSIA,"KAGURA MALAYSIA SDN. BHD., LOT P1, UNIT P1-20, LEVEL 4, LOT 10 SHOPPING CENTRE, 50, JALAN SULTAN ISMAIL, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",,,,,,"KAGURA MALAYSIA SDN. BHD., LOT P1, UNIT P1-20, LEVEL 4, LOT 10 SHOPPING CENTRE, 50, JALAN SULTAN ISMAIL, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",,,,,OK,OpenCage,45945.05472
JC0411,KAI SIK TOWA RUBBER PRODUCTS SDN. BHD.,,KAI SIK TOWA RUBBER PRODUCTS SDN. BHD.,"2459, LORONG PERUSAHAAN 10A, PRAI INDUSTRIAL ESTATE PHASE 2",PRAI,PULAU PINANG,13610,MALAYSIA,"KAI SIK TOWA RUBBER PRODUCTS SDN. BHD., 2459, LORONG PERUSAHAAN 10A, PRAI INDUSTRIAL ESTATE PHASE 2, PRAI, PULAU PINANG, 13610, MALAYSIA",,,,,,"KAI SIK TOWA RUBBER PRODUCTS SDN. BHD., 2459, LORONG PERUSAHAAN 10A, PRAI INDUSTRIAL ESTATE PHASE 2, PRAI, PULAU PINANG, 13610, MALAYSIA",,,,,OK,OpenCage,45945.05475
JC0412,KAJIMA (M) SDN. BHD.,,KAJIMA (M) SDN. BHD.,"UNIT 28.1, LEVEL 28, MENARA 1 SENTRUM, NO 201, JALAN TUN SAMBANTHAN, KUALA LUMPUR SENTRAL",KUALA LUMPUR,KUALA LUMPUR,50470,MALAYSIA,"KAJIMA (M) SDN. BHD., UNIT 28.1, LEVEL 28, MENARA 1 SENTRUM, NO 201, JALAN TUN SAMBANTHAN, KUALA LUMPUR SENTRAL, KUALA LUMPUR, KUALA LUMPUR, 50470, MALAYSIA",,,,,,"KAJIMA (M) SDN. BHD., UNIT 28.1, LEVEL 28, MENARA 1 SENTRUM, NO 201, JALAN TUN SAMBANTHAN, KUALA LUMPUR SENTRAL, KUALA LUMPUR, KUALA LUMPUR, 50470, MALAYSIA",3.134,101.6873,7,"50470, Malaysia",OK,OpenCage,45945.05478
JC0413,KAMATA TEC (MALAYSIA) SDN. BHD.,2007,KAMATA TEC (MALAYSIA) SDN. BHD. (est. 2007),"1-3, JALAN PJU 1/39, BLOK D2, DATARAN PRIMA",PETALING JAYA,SELANGOR,47301,MALAYSIA,"KAMATA TEC (MALAYSIA) SDN. BHD., 1-3, JALAN PJU 1/39, BLOK D2, DATARAN PRIMA, PETALING JAYA, SELANGOR, 47301, MALAYSIA",,,,,,"KAMATA TEC (MALAYSIA) SDN. BHD., 1-3, JALAN PJU 1/39, BLOK D2, DATARAN PRIMA, PETALING JAYA, SELANGOR, 47301, MALAYSIA",3.1042,101.6128,7,"47301, Malaysia",OK,OpenCage,45945.0548
JC0414,KAMAYA ELECTRIC (M) SDN. BHD.,,KAMAYA ELECTRIC (M) SDN. BHD.,"NO 2, JALAN KLEBANG 1/5, JLN. KUALA KANGSAR, ZON PERINDUSTRIAN BEBAS KINTA",CHEMOR,PERAK,31200,MALAYSIA,"KAMAYA ELECTRIC (M) SDN. BHD., NO 2, JALAN KLEBANG 1/5, JLN. KUALA KANGSAR, ZON PERINDUSTRIAN BEBAS KINTA, CHEMOR, PERAK, 31200, MALAYSIA",,,,,,"KAMAYA ELECTRIC (M) SDN. BHD., NO 2, JALAN KLEBANG 1/5, JLN. KUALA KANGSAR, ZON PERINDUSTRIAN BEBAS KINTA, CHEMOR, PERAK, 31200, MALAYSIA",4.76667,100.93333,4,"Kuala Kangsar, Perak, Malaysia",OK,OpenCage,45945.05483
JC0415,KAMI ELECTRONICS INDUSTRY (MALAYSIA) SDN. BHD.,,KAMI ELECTRONICS INDUSTRY (MALAYSIA) SDN. BHD.,"NO. 7A-7C, JALAN BAKTI, LARKIN INDUSTRIAL ESTATE",JOHOR BAHRU,JOHOR,80350,MALAYSIA,"KAMI ELECTRONICS INDUSTRY (MALAYSIA) SDN. BHD., NO. 7A-7C, JALAN BAKTI, LARKIN INDUSTRIAL ESTATE, JOHOR BAHRU, JOHOR, 80350, MALAYSIA",,,,,,"KAMI ELECTRONICS INDUSTRY (MALAYSIA) SDN. BHD., NO. 7A-7C, JALAN BAKTI, LARKIN INDUSTRIAL ESTATE, JOHOR BAHRU, JOHOR, 80350, MALAYSIA",1.5388,103.7012,7,"80350, Malaysia",OK,OpenCage,45945.05485
JC0416,KAMIGUMI (MALAYSIA) SDN. BHD.,,KAMIGUMI (MALAYSIA) SDN. BHD.,"SUITE 10.04A, 10TH FLOOR WISMA MPL, JALAN RAJA CHULAN",KUALA LUMPUR,KUALA LUMPUR,50200,MALAYSIA,"KAMIGUMI (MALAYSIA) SDN. BHD., SUITE 10.04A, 10TH FLOOR WISMA MPL, JALAN RAJA CHULAN, KUALA LUMPUR, KUALA LUMPUR, 50200, MALAYSIA",,,,,,"KAMIGUMI (MALAYSIA) SDN. BHD., SUITE 10.04A, 10TH FLOOR WISMA MPL, JALAN RAJA CHULAN, KUALA LUMPUR, KUALA LUMPUR, 50200, MALAYSIA",3.1447,101.7007,7,"50200, Malaysia",OK,OpenCage,45945.05488
JC0417,KANAERU ENTERPRISE SDN. BHD.,2019,KANAERU ENTERPRISE SDN. BHD. (est. 2019),"NO. 33-5, LEVEL 5, THE BOULEVARD, MID VALLEY CITY, LINGKARAN SYED PUTRA",KUALA LUMPUR,KUALA LUMPUR,59200,MALAYSIA,"KANAERU ENTERPRISE SDN. BHD., NO. 33-5, LEVEL 5, THE BOULEVARD, MID VALLEY CITY, LINGKARAN SYED PUTRA, KUALA LUMPUR, KUALA LUMPUR, 59200, MALAYSIA",,,,,,"KANAERU ENTERPRISE SDN. BHD., NO. 33-5, LEVEL 5, THE BOULEVARD, MID VALLEY CITY, LINGKARAN SYED PUTRA, KUALA LUMPUR, KUALA LUMPUR, 59200, MALAYSIA",3.1185,101.6757,7,"59200, Malaysia",OK,OpenCage,45945.05491
JC0418,KANEKA (MALAYSIA) SDN. BHD.,,KANEKA (MALAYSIA) SDN. BHD.,"LOT 123-124, JALAN GEBENG 2/3, GEBENG INDUSTRIAL ESTATE",KUANTAN,PAHANG,26080,MALAYSIA,"KANEKA (MALAYSIA) SDN. BHD., LOT 123-124, JALAN GEBENG 2/3, GEBENG INDUSTRIAL ESTATE, KUANTAN, PAHANG, 26080, MALAYSIA",,,,,,"KANEKA (MALAYSIA) SDN. BHD., LOT 123-124, JALAN GEBENG 2/3, GEBENG INDUSTRIAL ESTATE, KUANTAN, PAHANG, 26080, MALAYSIA",3.6981,103.0195,7,"26080, Malaysia",OK,OpenCage,45945.05493
JC0419,KANIX INDUSTRIES (M) SDN. BHD.,,KANIX INDUSTRIES (M) SDN. BHD.,"NO 62, JALAN RIANG 21, TAMAN PERINDUSTRIAN GEMBIRA",JOHOR BAHRU,JOHOR,81200,MALAYSIA,"KANIX INDUSTRIES (M) SDN. BHD., NO 62, JALAN RIANG 21, TAMAN PERINDUSTRIAN GEMBIRA, JOHOR BAHRU, JOHOR, 81200, MALAYSIA",,,,,,"KANIX INDUSTRIES (M) SDN. BHD., NO 62, JALAN RIANG 21, TAMAN PERINDUSTRIAN GEMBIRA, JOHOR BAHRU, JOHOR, 81200, MALAYSIA",,,,,OK,OpenCage,45945.05496
JC0420,KANSAI PAINT ASIA PACIFIC SDN. BHD.,,KANSAI PAINT ASIA PACIFIC SDN. BHD.,"4, SOLOK WAJA 2, KAWASAN PERINDUSTRIAN BUKIT RAJA, P.O.BOX 159",KLANG,SELANGOR,41710,MALAYSIA,"KANSAI PAINT ASIA PACIFIC SDN. BHD., 4, SOLOK WAJA 2, KAWASAN PERINDUSTRIAN BUKIT RAJA, P.O.BOX 159, KLANG, SELANGOR, 41710, MALAYSIA",,,,,,"KANSAI PAINT ASIA PACIFIC SDN. BHD., 4, SOLOK WAJA 2, KAWASAN PERINDUSTRIAN BUKIT RAJA, P.O.BOX 159, KLANG, SELANGOR, 41710, MALAYSIA",,,,,OK,OpenCage,45945.05498
JC0421,KAO (MALAYSIA) SDN. BHD.,,KAO (MALAYSIA) SDN. BHD.,"19TH FLOOR, MENARA ACCESS WORLD, JLN 19/3, SEKSYEN 19",PETALING JAYA,SELANGOR,46300,MALAYSIA,"KAO (MALAYSIA) SDN. BHD., 19TH FLOOR, MENARA ACCESS WORLD, JLN 19/3, SEKSYEN 19, PETALING JAYA, SELANGOR, 46300, MALAYSIA",,,,,,"KAO (MALAYSIA) SDN. BHD., 19TH FLOOR, MENARA ACCESS WORLD, JLN 19/3, SEKSYEN 19, PETALING JAYA, SELANGOR, 46300, MALAYSIA",,,,,OK,OpenCage,45945.05502
JC0422,KAO PLASTICIZER (MALAYSIA) SDN. BHD.,,KAO PLASTICIZER (MALAYSIA) SDN. BHD.,"2510, LORONG PERUSAHAAN 1, PRAI INDUSTRIAL COMPLEX",PRAI,PULAU PINANG,13601,MALAYSIA,"KAO PLASTICIZER (MALAYSIA) SDN. BHD., 2510, LORONG PERUSAHAAN 1, PRAI INDUSTRIAL COMPLEX, PRAI, PULAU PINANG, 13601, MALAYSIA",,,,,,"KAO PLASTICIZER (MALAYSIA) SDN. BHD., 2510, LORONG PERUSAHAAN 1, PRAI INDUSTRIAL COMPLEX, PRAI, PULAU PINANG, 13601, MALAYSIA",,,,,OK,OpenCage,45945.05504
JC0423,KAO SOAP (MALAYSIA) SDN. BHD.,,KAO SOAP (MALAYSIA) SDN. BHD.,"2510, LORONG PERUSAHAAN 1, PRAI INDUSTRIAL COMPLEX",PRAI,PULAU PINANG,13602,MALAYSIA,"KAO SOAP (MALAYSIA) SDN. BHD., 2510, LORONG PERUSAHAAN 1, PRAI INDUSTRIAL COMPLEX, PRAI, PULAU PINANG, 13602, MALAYSIA",,,,,,"KAO SOAP (MALAYSIA) SDN. BHD., 2510, LORONG PERUSAHAAN 1, PRAI INDUSTRIAL COMPLEX, PRAI, PULAU PINANG, 13602, MALAYSIA",,,,,OK,OpenCage,45945.05508
JC0424,KARIMOKU (M) SDN. BHD.,,KARIMOKU (M) SDN. BHD.,"LOT NO. 1, KAWASAN PERINDUSTRIAN BUKIT RAMBAI",BUKIT RAMBAI,MELAKA,75250,MALAYSIA,"KARIMOKU (M) SDN. BHD., LOT NO. 1, KAWASAN PERINDUSTRIAN BUKIT RAMBAI, BUKIT RAMBAI, MELAKA, 75250, MALAYSIA",,,,,,"KARIMOKU (M) SDN. BHD., LOT NO. 1, KAWASAN PERINDUSTRIAN BUKIT RAMBAI, BUKIT RAMBAI, MELAKA, 75250, MALAYSIA",2.2769,102.1786,9,"Melaka, Malaysia",OK,OpenCage,45945.0551
JC0425,KASAN CORPORATION MALAYSIA SDN.BHD.,,KASAN CORPORATION MALAYSIA SDN.BHD.,"SUITE C-10-06, LEVEL 10 BLOCK C PLAZA MONT’ KIARA, NO2, JALAN KIARAI MONT' KIARA",KUALA LUMPUR,KUALA LUMPUR,50480,MALAYSIA,"KASAN CORPORATION MALAYSIA SDN.BHD., SUITE C-10-06, LEVEL 10 BLOCK C PLAZA MONT’ KIARA, NO2, JALAN KIARAI MONT' KIARA, KUALA LUMPUR, KUALA LUMPUR, 50480, MALAYSIA",,,,,,"KASAN CORPORATION MALAYSIA SDN.BHD., SUITE C-10-06, LEVEL 10 BLOCK C PLAZA MONT’ KIARA, NO2, JALAN KIARAI MONT' KIARA, KUALA LUMPUR, KUALA LUMPUR, 50480, MALAYSIA",3.163,101.6753,7,"50480, Malaysia",OK,OpenCage,45945.05512
JC0426,KASATANI ADVANCE TECHNOLOGY SDN. BHD.,,KASATANI ADVANCE TECHNOLOGY SDN. BHD.,"2694, TINGKAT PERUSAHAAN 4A, PRAI FREE INDUSTRIAL ZONE",PRAI,PULAU PINANG,13600,MALAYSIA,"KASATANI ADVANCE TECHNOLOGY SDN. BHD., 2694, TINGKAT PERUSAHAAN 4A, PRAI FREE INDUSTRIAL ZONE, PRAI, PULAU PINANG, 13600, MALAYSIA",,,,,,"KASATANI ADVANCE TECHNOLOGY SDN. BHD., 2694, TINGKAT PERUSAHAAN 4A, PRAI FREE INDUSTRIAL ZONE, PRAI, PULAU PINANG, 13600, MALAYSIA",5.38333,100.38333,7,"Perai, Penang, Malaysia",OK,OpenCage,45945.05516
JC0427,KASHIMA (MALAYSIA) SDN. BHD.,,KASHIMA (MALAYSIA) SDN. BHD.,"LOT 11, JALAN P/15. KAWASAN PERINDUSTRIAN, MIEL ",BANDAR BARU BANGI,SELANGOR,43650,MALAYSIA,"KASHIMA (MALAYSIA) SDN. BHD., LOT 11, JALAN P/15. KAWASAN PERINDUSTRIAN, MIEL , BANDAR BARU BANGI, SELANGOR, 43650, MALAYSIA",,,,,,"KASHIMA (MALAYSIA) SDN. BHD., LOT 11, JALAN P/15. KAWASAN PERINDUSTRIAN, MIEL , BANDAR BARU BANGI, SELANGOR, 43650, MALAYSIA",2.9918,101.7455,7,"43650, Malaysia",OK,OpenCage,45945.05518
JC0428,KATO MANUFACTURING (M) SDN. BHD.,,KATO MANUFACTURING (M) SDN. BHD.,"LOT 1, PERSIARAN RAJA MUDA, SEKSYEN 16",SHAH ALAM,SELANGOR,40200,MALAYSIA,"KATO MANUFACTURING (M) SDN. BHD., LOT 1, PERSIARAN RAJA MUDA, SEKSYEN 16, SHAH ALAM, SELANGOR, 40200, MALAYSIA",,,,,,"KATO MANUFACTURING (M) SDN. BHD., LOT 1, PERSIARAN RAJA MUDA, SEKSYEN 16, SHAH ALAM, SELANGOR, 40200, MALAYSIA",3.0544,101.5169,7,"40200, Malaysia",OK,OpenCage,45945.05521
JC0429,KAWAFUJI SDN. BHD.,2003,KAWAFUJI SDN. BHD. (est. 2003),"NO. 5, JALAN PTP 1/3, TAMAN PERINDUSTRIAN TASIK PERDANA",PUCHONG,SELANGOR,47100,MALAYSIA,"KAWAFUJI SDN. BHD., NO. 5, JALAN PTP 1/3, TAMAN PERINDUSTRIAN TASIK PERDANA, PUCHONG, SELANGOR, 47100, MALAYSIA",,,,,,"KAWAFUJI SDN. BHD., NO. 5, JALAN PTP 1/3, TAMAN PERINDUSTRIAN TASIK PERDANA, PUCHONG, SELANGOR, 47100, MALAYSIA",,,,,OK,OpenCage,45945.05523
JC0430,KAWAHARA ENGINEERING WORKS SDN. BHD.,,KAWAHARA ENGINEERING WORKS SDN. BHD.,"NO. 3 JALAN SC2, PUSAT PERINDUSTRIAN SG. CHUA",KAJANG,SELANGOR,43000,MALAYSIA,"KAWAHARA ENGINEERING WORKS SDN. BHD., NO. 3 JALAN SC2, PUSAT PERINDUSTRIAN SG. CHUA, KAJANG, SELANGOR, 43000, MALAYSIA",,,,,,"KAWAHARA ENGINEERING WORKS SDN. BHD., NO. 3 JALAN SC2, PUSAT PERINDUSTRIAN SG. CHUA, KAJANG, SELANGOR, 43000, MALAYSIA",,,,,OK,OpenCage,45945.05526
JC0431,KAWASAKI GAS TURBINE ASIA SDN. BHD.,,KAWASAKI GAS TURBINE ASIA SDN. BHD.,"NO. 12A, JALAN TIANG U8/92, SEKSYEN U8, BUKIT JELUTONG INDUSTRIAL PARK",SHAH ALAM,SELANGOR,40150,MALAYSIA,"KAWASAKI GAS TURBINE ASIA SDN. BHD., NO. 12A, JALAN TIANG U8/92, SEKSYEN U8, BUKIT JELUTONG INDUSTRIAL PARK, SHAH ALAM, SELANGOR, 40150, MALAYSIA",,,,,,"KAWASAKI GAS TURBINE ASIA SDN. BHD., NO. 12A, JALAN TIANG U8/92, SEKSYEN U8, BUKIT JELUTONG INDUSTRIAL PARK, SHAH ALAM, SELANGOR, 40150, MALAYSIA",,,,,OK,OpenCage,45945.05529
JC0432,KAWASAKI MOTORS (MALAYSIA) SDN. BHD.,,KAWASAKI MOTORS (MALAYSIA) SDN. BHD.,"LEVEL 2, EON HEAD OFFICE COMPLEX, NO. 2, PERSIARAN KERJAYA, TAMAN PERINDUSTRIAN GLENMARIE, SEKSYEN U1",SHAH ALAM,SELANGOR,40150,MALAYSIA,"KAWASAKI MOTORS (MALAYSIA) SDN. BHD., LEVEL 2, EON HEAD OFFICE COMPLEX, NO. 2, PERSIARAN KERJAYA, TAMAN PERINDUSTRIAN GLENMARIE, SEKSYEN U1, SHAH ALAM, SELANGOR, 40150, MALAYSIA",,,,,,"KAWASAKI MOTORS (MALAYSIA) SDN. BHD., LEVEL 2, EON HEAD OFFICE COMPLEX, NO. 2, PERSIARAN KERJAYA, TAMAN PERINDUSTRIAN GLENMARIE, SEKSYEN U1, SHAH ALAM, SELANGOR, 40150, MALAYSIA",,,,,OK,OpenCage,45945.05532
JC0433,KAWATEC MALAYSIA SDN. BHD.,,KAWATEC MALAYSIA SDN. BHD.,"SUITE 17-05A, 17TH FLOOR, WISMA CHUANG, 34, JALAN SULTAN ISMAIL",KUALA LUMPUR,KUALA LUMPUR,50250,MALAYSIA,"KAWATEC MALAYSIA SDN. BHD., SUITE 17-05A, 17TH FLOOR, WISMA CHUANG, 34, JALAN SULTAN ISMAIL, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",,,,,,"KAWATEC MALAYSIA SDN. BHD., SUITE 17-05A, 17TH FLOOR, WISMA CHUANG, 34, JALAN SULTAN ISMAIL, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",3.1447,101.6951,7,"50250, Malaysia",OK,OpenCage,45945.05534
JC0434,KDDI MALAYSIA SDN. BHD.,,KDDI MALAYSIA SDN. BHD.,"1-28-6, L28 MENARA BANGKOK BANK NO.105, JALAN AMPANG",KUALA LUMPUR,KUALA LUMPUR,50450,MALAYSIA,"KDDI MALAYSIA SDN. BHD., 1-28-6, L28 MENARA BANGKOK BANK NO.105, JALAN AMPANG, KUALA LUMPUR, KUALA LUMPUR, 50450, MALAYSIA",,,,,,"KDDI MALAYSIA SDN. BHD., 1-28-6, L28 MENARA BANGKOK BANK NO.105, JALAN AMPANG, KUALA LUMPUR, KUALA LUMPUR, 50450, MALAYSIA",,,,,OK,OpenCage,45945.05538
